파츠번호,년월,판매수량,품절주수
PT2115,2026-07,62,0
PT0536,2025-06,1010,0
PT0536,2025-07,354,0
PT0536,2025-08,450,0
PT0536,2025-09,880,0
PT0536,2025-10,405,0
PT0536,2025-11,70,0
PT0536,2025-12,986,0
PT0536,2026-01,295,0
PT0536,2026-02,850,0
PT0536,2026-03,700,0
PT0536,2026-04,400,0
PT0536,2026-06,490,0
PT1109,2025-11,360,0
PT1111,2025-7,2,0
PT1111,2025-9,500,0
PT1111,2025-10,150,0
PT1111,2025-11,150,0
PT4762,2025-06,803,0
PT4762,2025-07,1660,0
PT4762,2025-08,4405,0
PT4762,2025-9,1115,0
PT4762,2025-10,1341,0
PT4762,2025-11,1311,0
PT4762,2025-12,2305,0
PT4762,2026-1,1050,0
PT4762,2026-02,270,0
PT4762,2026-03,1504,0
PT4762,2026-04,1935,0
PT4762,2026-05,870,0
PT4762,2026-6,1450,0
PT4762,2026-7,505,0
PT0557,2025-10,410,0
PT0557,2025-11,551,0
PT0557,2025-12,300,0
PT0557,2026-01,200,0
PT0557,2026-04,250,0
PT0558,2025-07,50,0
PT1136,2025-03,100,0
PT1136,2025-06,650,0
PT1136,2025-7,550,0
PT1136,2025-8,623,0
PT1136,2025-9,1270,0
PT1136,2025-10,1299,0
PT1136,2025-11,2461,0
PT1136,2025-12,2550,0
PT1136,2026-01,1125,0
PT1136,2026-02,370,0
PT1136,2026-03,1180,0
PT1136,2026-04,700,0
PT1136,2026-05,1045,0
PT1136,2026-6,1190,0
PT1136,2026-7,255,0
PT1139,2025-7,50,0
PT1139,2025-09,370,0
PT1139,2025-10,114,0
PT1139,2025-11,420,0
PT1139,2025-12,300,0
PT1139,2026-01,200,0
PT1139,2026-02,70,0
PT1139,2026-03,100,0
PT1139,2026-05,0,2
PT1139,2026-06,340,0
PT1373,2025-5,600,0
PT1373,2025-6,100,0
PT1373,2025-7,570,0
PT1373,2025-08,393,0
PT1373,2025-10,110,0
PT1373,2025-11,100,0
PT1373,2025-12,100,0
PT1373,2026-01,200,0
PT1373,2026-02,1130,0
PT1373,2026-03,300,0
PT1373,2026-04,400,0
PT1373,2026-05,700,0
PT1373,2026-7,950,0
PT1753,2025-7,820,0
PT1753,2025-8,555,0
PT1753,2025-09,100,0
PT1753,2025-10,550,0
PT1753,2025-11,320,0
PT1753,2025-12,850,1
PT1753,2026-01,450,0
PT1753,2026-02,100,0
PT1753,2026-03,250,0
PT1753,2026-04,100,0
PT1753,2026-05,405,0
PT1753,2026-6,100,0
PT1753,2026-7,200,0
PT1779,2025-7,150,0
PT1779,2025-08,50,0
PT1779,2025-09,327,0
PT1779,2025-10,200,0
PT1779,2025-11,200,0
PT1779,2025-12,310,4
PT1779,2026-01,0,5
PT1779,2026-03,150,0
PT1779,2026-05,200,0
PT1779,2026-06,50,0
PT1779,2026-07,400,0
PT2117,2025-1,100,0
PT2117,2025-7,470,0
PT2117,2025-8,1250,0
PT2117,2025-09,2350,0
PT2117,2025-11,830,0
PT2117,2025-12,642,0
PT2117,2026-01,100,0
PT2117,2026-02,1400,0
PT2117,2026-03,2200,0
PT2117,2026-04,950,0
PT2117,2026-05,400,0
PT2117,2026-06,920,0
PT2117,2026-7,170,0
PT2143,2025-1,100,0
PT2152,2025-01,100,0
PT2161,2025-01,100,0
PT2161,2025-11,100,0
PT2243,2025-01,0,1
PT2243,2025-08,200,0
PT2243,2025-11,100,0
PT2268,2025-01,0,1
PT2268,2025-08,80,0
PT2268,2025-10,450,0
PT2268,2026-4,50,0
PT2268,2026-06,130,0
PT2268,2026-7,750,0
PT2391,2025-11,100,0
PT2405,2025-06,910,0
PT2405,2025-07,1,0
PT2405,2025-08,450,0
PT2405,2025-9,970,0
PT2405,2025-10,1000,0
PT2405,2025-11,350,0
PT2405,2025-12,230,0
PT2405,2026-01,500,0
PT2405,2026-02,150,0
PT2405,2026-4,500,0
PT2405,2026-06,320,0
PT2405,2026-07,100,0
PT2823,2026-03,0,1
PT2826,2026-04,150,0
PT2826,2026-5,50,0
PT2832,2025-6,700,0
PT2832,2025-7,780,0
PT2832,2025-08,730,0
PT2832,2025-09,1145,0
PT2832,2025-10,600,0
PT2832,2025-11,1910,0
PT2832,2025-12,1100,0
PT2832,2026-01,1240,0
PT2832,2026-02,250,0
PT2832,2026-03,1200,0
PT2832,2026-04,241,0
PT2832,2026-05,50,0
PT3205,2025-01,100,0
PT3205,2025-09,180,0
PT3205,2025-11,100,0
PT3205,2025-12,100,0
PT3205,2026-6,100,0
PT3323,2025-11,200,0
PT3323,2025-12,300,0
PT3325,2025-06,600,0
PT3325,2025-07,810,0
PT3325,2025-08,100,0
PT3325,2025-09,353,0
PT3325,2025-10,1000,0
PT3325,2025-11,1043,0
PT3325,2025-12,902,0
PT3325,2026-01,200,0
PT3325,2026-2,500,0
PT3325,2026-3,980,0
PT3325,2026-04,400,0
PT3325,2026-05,500,0
PT3325,2026-06,1150,0
PT3325,2026-07,100,0
PT3330,2025-6,200,0
PT3330,2025-7,200,0
PT3330,2025-8,423,0
PT3330,2025-09,400,0
PT3330,2025-10,635,0
PT3330,2025-11,1691,0
PT3330,2025-12,1820,0
PT3330,2026-01,625,0
PT3330,2026-02,300,0
PT3330,2026-03,480,0
PT3330,2026-04,450,0
PT3330,2026-05,495,0
PT3330,2026-06,400,0
PT3330,2026-07,155,0
PT4708,2025-8,130,0
PT4708,2025-9,200,0
PT4708,2025-11,1464,0
PT4708,2025-12,250,0
PT4708,2026-01,680,0
PT4708,2026-02,2150,4
PT4708,2026-03,100,4
PT4708,2026-04,0,5
PT4708,2026-05,598,1
PT4708,2026-06,370,0
PT4708,2026-07,51,0
PT4732,2025-11,200,0
PT4732,2025-12,400,0
PT4732,2026-1,400,0
PT4732,2026-02,300,0
PT4732,2026-03,500,0
PT4732,2026-04,600,0
PT4732,2026-05,320,0
PT4732,2026-06,570,0
PT4766,2025-06,100,0
PT4766,2025-07,350,0
PT4766,2025-8,5670,0
PT4766,2025-9,1700,0
PT4766,2025-10,2274,0
PT4766,2025-11,3380,0
PT4766,2025-12,1648,0
PT4766,2026-01,2016,0
PT4766,2026-02,100,0
PT4766,2026-03,1200,0
PT4766,2026-04,1891,0
PT4766,2026-05,500,0
PT4766,2026-06,1172,0
PT4767,2025-06,200,0
PT4767,2025-8,300,0
PT4767,2025-9,1350,0
PT4767,2025-10,740,0
PT4767,2025-11,1620,0
PT4767,2025-12,1643,0
PT4767,2026-01,600,0
PT4767,2026-02,100,0
PT4767,2026-03,1850,0
PT4767,2026-04,100,0
PT4767,2026-05,100,0
PT4767,2026-06,500,0
PT4768,2025-06,100,0
PT4768,2025-8,2970,0
PT4768,2025-9,1950,0
PT4768,2025-10,200,0
PT4768,2025-11,3300,0
PT4768,2025-12,1585,0
PT4768,2026-01,1746,0
PT4768,2026-02,18,0
PT4768,2026-03,1900,0
PT4768,2026-04,1470,2
PT4768,2026-05,600,0
PT4768,2026-06,600,0
PT1017,2025-06,200,0
PT1017,2025-12,200,0
PT1017,2026-3,143,0
PT1017,2026-6,100,0
PT1017,2026-07,200,0
PT2118,2025-01,100,0
PT2118,2025-07,470,0
PT2118,2025-08,1250,0
PT2118,2025-09,2350,0
PT2118,2025-11,830,0
PT2118,2025-12,642,0
PT2118,2026-1,100,0
PT2118,2026-02,1400,0
PT2118,2026-03,2200,0
PT2118,2026-04,950,0
PT2118,2026-05,400,0
PT2118,2026-06,920,0
PT2118,2026-07,170,0
PT2125,2025-01,100,0
PT2125,2025-7,470,0
PT2125,2025-8,1250,0
PT2125,2025-09,2350,0
PT2125,2025-11,830,0
PT2125,2025-12,642,0
PT2125,2026-01,100,0
PT2125,2026-02,1400,0
PT2125,2026-03,2200,0
PT2125,2026-04,950,0
PT2125,2026-05,400,0
PT2125,2026-06,920,0
PT2125,2026-07,170,0
PT2163,2025-1,100,0
PT2163,2025-11,100,0
PT2283,2025-08,280,0
PT2283,2025-10,450,0
PT2283,2025-11,100,0
PT2283,2026-04,50,0
PT2283,2026-06,130,0
PT2283,2026-07,750,0
PT2330,2025-01,100,0
PT2330,2025-7,470,0
PT2330,2025-08,1250,0
PT2330,2025-9,2350,0
PT2330,2025-11,830,0
PT2330,2025-12,642,0
PT2330,2026-01,100,0
PT2330,2026-02,1400,0
PT2330,2026-3,2200,0
PT2330,2026-04,950,0
PT2330,2026-05,400,0
PT2330,2026-06,920,0
PT2330,2026-07,170,0
PT2331,2025-01,100,0
PT2331,2025-07,470,0
PT2331,2025-8,1250,0
PT2331,2025-9,2350,0
PT2331,2025-11,830,0
PT2331,2025-12,642,0
PT2331,2026-01,100,0
PT2331,2026-02,1400,0
PT2331,2026-03,2200,0
PT2331,2026-04,950,0
PT2331,2026-05,400,0
PT2331,2026-06,920,0
PT2331,2026-07,170,0
PT2831,2025-01,100,0
PT2831,2025-9,180,0
PT2831,2025-11,100,0
PT2831,2025-12,100,0
PT2831,2026-06,100,0
PT2848,2025-06,100,0
PT2848,2025-08,200,0
PT2848,2025-12,200,0
PT2848,2026-01,100,0
PT2848,2026-03,100,0
PT3175,2026-04,150,0
PT3175,2026-5,50,0
PT3324,2025-11,200,0
PT3324,2025-12,300,0
PT3369,2025-06,250,0
PT3369,2025-07,500,0
PT3369,2025-8,320,0
PT3369,2025-09,930,0
PT3369,2025-10,200,0
PT3369,2025-12,300,0
PT3369,2026-01,100,0
PT3369,2026-2,1300,0
PT3369,2026-3,1200,0
PT3369,2026-04,120,0
PT3369,2026-07,1000,0
PT4709,2025-08,130,0
PT4709,2025-09,100,0
PT4709,2025-11,1464,0
PT4709,2025-12,250,0
PT4709,2026-01,680,0
PT4709,2026-02,2150,0
PT4709,2026-03,100,0
PT4709,2026-05,598,0
PT4709,2026-06,270,0
PT4750,2025-11,200,0
PT4750,2025-12,400,0
PT4750,2026-1,400,0
PT4750,2026-2,300,0
PT4750,2026-03,500,0
PT4750,2026-04,600,0
PT4750,2026-05,320,0
PT4750,2026-06,570,0
PT4791,2026-01,400,0
PT4791,2026-2,250,0
PT4791,2026-3,100,0
PT4791,2026-04,600,0
PT4791,2026-05,320,0
PT4791,2026-06,460,0
PT4791,2026-07,500,0
PT1780,2025-07,600,0
PT1780,2025-09,230,0
PT1780,2025-10,100,0
PT1780,2025-12,860,0
PT1780,2026-03,50,0
PT1780,2026-04,150,0
PT1780,2026-05,100,0
PT1780,2026-06,50,0
PT2187,2025-01,200,0
PT2187,2025-09,350,0
PT2187,2025-10,350,0
PT2187,2026-4,100,0
PT2187,2026-7,100,0
PT2294,2025-06,50,0
PT2294,2025-08,200,0
PT2294,2026-03,800,0
PT1073,2025-08,50,0
PT1073,2025-11,250,0
PT1073,2025-12,500,0
PT1073,2026-1,100,0
PT1073,2026-03,440,0
PT1073,2026-04,200,0
PT1073,2026-05,150,0
PT1729,2025-01,200,0
PT1729,2025-06,100,0
PT1729,2025-07,750,0
PT1729,2025-9,437,0
PT1729,2025-10,850,0
PT1729,2025-11,1641,0
PT1729,2025-12,171,0
PT1729,2026-01,100,0
PT1729,2026-03,100,0
PT1729,2026-05,250,0
PT1729,2026-06,540,0
PT5069,2025-09,200,0
PT5069,2025-10,300,0
PT5069,2025-11,200,0
PT5069,2025-12,800,0
PT5069,2026-1,100,0
PT5069,2026-02,500,0
PT5069,2026-03,3454,0
PT5069,2026-04,900,0
PT5069,2026-05,3000,0
PT5069,2026-07,500,0
PT0712,2025-6,0,2
PT0712,2025-7,500,1
PT0712,2025-8,400,0
PT0712,2025-09,100,0
PT0712,2025-11,530,0
PT0712,2025-12,1472,1
PT0712,2026-01,100,1
PT0712,2026-03,205,0
PT0712,2026-05,100,0
PT0712,2026-07,200,0
PT0715,2025-06,0,2
PT0715,2025-07,100,2
PT0715,2025-08,400,0
PT0715,2025-9,100,0
PT0715,2025-11,430,0
PT0715,2025-12,600,0
PT0715,2026-01,100,0
PT0715,2026-03,205,0
PT0715,2026-05,100,0
PT0715,2026-07,200,0
PT0721,2025-06,0,2
PT0721,2025-07,400,2
PT0721,2025-11,100,0
PT0721,2025-12,872,0
PT0832,2025-1,0,2
PT0832,2025-07,200,0
PT0832,2025-08,600,0
PT0832,2025-10,250,0
PT0832,2025-11,791,0
PT0832,2025-12,285,3
PT0832,2026-01,0,5
PT0832,2026-2,300,4
PT0832,2026-3,0,4
PT0832,2026-04,0,5
PT0832,2026-05,0,4
PT0832,2026-06,0,4
PT0832,2026-7,0,3
PT0833,2025-1,0,4
PT0833,2025-2,0,2
PT0833,2025-04,100,0
PT0833,2025-06,50,0
PT0833,2025-07,450,0
PT0833,2025-08,150,0
PT0833,2025-09,400,0
PT0833,2025-10,2320,0
PT0833,2025-11,3590,0
PT0833,2025-12,2511,3
PT0833,2026-01,760,1
PT0833,2026-02,2226,3
PT0833,2026-03,910,0
PT0833,2026-04,1750,0
PT0833,2026-05,250,0
PT0833,2026-06,200,0
PT0833,2026-7,400,0
PT1030,2025-6,1400,0
PT1030,2025-7,820,0
PT1030,2025-08,200,0
PT1030,2025-09,1008,0
PT1030,2025-10,1000,0
PT1030,2025-11,800,0
PT1030,2025-12,880,0
PT1030,2026-01,1400,0
PT1030,2026-02,150,0
PT1030,2026-03,1150,0
PT1030,2026-04,2000,0
PT1030,2026-05,450,0
PT1030,2026-06,470,0
PT1030,2026-7,100,0
PT1093,2025-3,100,0
PT1093,2025-6,180,0
PT1093,2025-07,1350,0
PT1093,2025-08,1660,0
PT1093,2025-09,1495,0
PT1093,2025-10,2908,0
PT1093,2025-11,1923,0
PT1093,2025-12,3300,0
PT1093,2026-01,3630,0
PT1093,2026-02,2040,0
PT1093,2026-03,2370,0
PT1093,2026-04,2870,0
PT1093,2026-05,1182,0
PT1093,2026-6,1194,0
PT1093,2026-7,200,0
PT1116,2025-7,200,0
PT1116,2025-08,400,0
PT1116,2025-09,237,0
PT1116,2025-10,100,0
PT1116,2025-11,300,0
PT1116,2026-01,300,0
PT1116,2026-04,255,0
PT1125,2025-06,200,0
PT1125,2025-08,410,0
PT1125,2025-09,137,0
PT1125,2025-10,1790,0
PT1125,2025-11,500,0
PT1125,2025-12,200,0
PT1125,2026-02,200,0
PT1125,2026-04,650,0
PT1125,2026-07,100,0
PT1197,2025-06,100,0
PT1197,2025-07,2150,0
PT1197,2025-8,660,0
PT1197,2025-9,275,0
PT1197,2025-10,450,0
PT1197,2025-11,2371,0
PT1197,2025-12,4006,0
PT1197,2026-01,5602,0
PT1197,2026-02,1150,0
PT1197,2026-03,1854,0
PT1197,2026-04,1300,0
PT1197,2026-5,16700,0
PT1197,2026-6,1005,0
PT1197,2026-7,250,0
PT1201,2025-07,200,0
PT1201,2025-08,680,0
PT1201,2025-09,975,0
PT1201,2025-10,960,0
PT1201,2025-11,1770,0
PT1201,2025-12,1560,0
PT1201,2026-01,1240,4
PT1201,2026-02,600,0
PT1201,2026-03,2262,0
PT1201,2026-04,750,0
PT1201,2026-5,1805,0
PT1201,2026-6,250,0
PT1201,2026-7,250,0
PT1236,2025-06,200,0
PT1236,2025-07,250,0
PT1236,2025-08,200,0
PT1236,2025-09,210,0
PT1236,2025-10,2798,0
PT1236,2025-11,1338,0
PT1236,2025-12,3100,0
PT1236,2026-01,990,2
PT1236,2026-02,200,2
PT1236,2026-03,754,0
PT1236,2026-04,250,0
PT1236,2026-5,130,0
PT1236,2026-6,250,0
PT1239,2025-1,0,3
PT1239,2025-06,200,0
PT1239,2025-07,750,0
PT1239,2025-08,1910,3
PT1239,2025-09,1517,2
PT1239,2025-10,1046,0
PT1239,2025-11,5950,1
PT1239,2025-12,1900,2
PT1239,2026-01,1220,3
PT1239,2026-02,550,0
PT1239,2026-03,700,0
PT1239,2026-04,850,0
PT1239,2026-5,420,0
PT1239,2026-6,50,0
PT1464,2026-3,0,4
PT1464,2026-04,0,5
PT1464,2026-05,0,4
PT1464,2026-06,0,4
PT1464,2026-07,0,1
PT1569,2025-09,600,0
PT1569,2025-11,242,0
PT1569,2025-12,515,0
PT1569,2026-01,400,0
PT1569,2026-03,700,0
PT1569,2026-04,320,0
PT1569,2026-05,420,0
PT1569,2026-07,100,0
PT2248,2025-6,200,0
PT2248,2025-7,450,0
PT2248,2025-08,150,0
PT2248,2025-09,650,0
PT2248,2025-10,200,0
PT2248,2025-11,900,0
PT2248,2025-12,1294,0
PT2248,2026-01,446,0
PT2248,2026-02,400,0
PT2248,2026-04,200,0
PT2248,2026-06,250,0
PT2248,2026-7,100,0
PT2250,2025-6,200,0
PT2250,2025-7,450,0
PT2250,2025-08,150,0
PT2250,2025-09,650,0
PT2250,2025-10,200,0
PT2250,2025-11,900,0
PT2250,2025-12,1294,0
PT2250,2026-01,446,0
PT2250,2026-02,400,0
PT2250,2026-04,200,0
PT2250,2026-06,250,0
PT2250,2026-7,100,0
PT2472,2025-7,100,0
PT2472,2025-8,300,0
PT2472,2025-09,250,0
PT2472,2025-10,200,0
PT2472,2025-11,620,0
PT2472,2025-12,700,0
PT2472,2026-01,300,1
PT2472,2026-02,300,2
PT2472,2026-03,300,0
PT2472,2026-04,550,0
PT2472,2026-5,200,0
PT2472,2026-6,120,0
PT2473,2025-7,200,0
PT2473,2025-08,100,0
PT2473,2025-09,220,0
PT2473,2025-10,108,0
PT2473,2025-11,413,0
PT2473,2025-12,380,0
PT2473,2026-01,200,0
PT2473,2026-02,1240,0
PT2473,2026-03,1650,0
PT2473,2026-04,420,0
PT2473,2026-6,450,0
PT2802,2025-6,180,0
PT2802,2025-7,650,0
PT2802,2025-08,600,0
PT2802,2025-09,200,0
PT2802,2025-10,800,0
PT2802,2025-11,1310,0
PT2802,2025-12,1800,1
PT2802,2026-01,900,0
PT2802,2026-02,400,0
PT2802,2026-04,550,0
PT2802,2026-05,100,0
PT2802,2026-6,144,0
PT2802,2026-7,100,0
PT2809,2025-10,900,0
PT2809,2025-11,300,0
PT2809,2025-12,1000,0
PT2809,2026-02,300,0
PT2811,2025-10,700,0
PT2811,2025-11,1200,0
PT2811,2025-12,100,0
PT2811,2026-1,100,0
PT2834,2025-7,300,0
PT2834,2025-9,200,0
PT2834,2025-11,500,0
PT2834,2026-2,130,0
PT2834,2026-3,210,0
PT2836,2025-1,0,3
PT2836,2025-07,300,0
PT2836,2025-09,200,0
PT2836,2025-11,500,0
PT2836,2026-2,130,0
PT2836,2026-03,210,0
PT2839,2025-01,0,4
PT2839,2025-06,402,0
PT2839,2025-07,530,0
PT2839,2025-08,853,0
PT2839,2025-9,500,0
PT2839,2025-10,500,0
PT2839,2025-11,873,0
PT2839,2025-12,800,1
PT2839,2026-01,710,0
PT2839,2026-06,520,0
PT2839,2026-07,100,0
PT2841,2025-06,402,0
PT2841,2025-7,530,0
PT2841,2025-8,1233,0
PT2841,2025-9,500,0
PT2841,2025-10,500,0
PT2841,2025-11,873,0
PT2841,2025-12,800,0
PT2841,2026-01,710,0
PT2841,2026-06,520,0
PT2841,2026-07,100,0
PT2852,2025-07,300,0
PT2852,2025-9,200,0
PT2852,2025-11,500,0
PT2852,2026-2,130,0
PT2852,2026-03,210,0
PT2962,2025-06,180,0
PT2962,2025-07,650,0
PT2962,2025-08,600,0
PT2962,2025-09,200,0
PT2962,2025-10,800,0
PT2962,2025-11,1310,0
PT2962,2025-12,1800,0
PT2962,2026-01,900,0
PT2962,2026-02,400,0
PT2962,2026-04,550,0
PT2962,2026-05,100,0
PT2962,2026-6,144,0
PT2962,2026-7,100,0
PT3321,2025-8,100,0
PT3321,2025-10,400,0
PT3321,2025-11,140,0
PT3321,2025-12,295,0
PT3322,2025-07,300,0
PT3322,2025-09,200,0
PT3322,2025-11,500,0
PT3322,2026-02,130,0
PT3322,2026-3,210,0
PT3329,2025-7,200,0
PT3329,2025-9,100,0
PT3329,2025-11,341,0
PT3329,2025-12,100,0
PT3329,2026-7,100,0
PT3365,2025-06,300,0
PT3365,2025-07,220,0
PT3365,2025-09,840,0
PT3365,2025-10,1350,0
PT3365,2025-11,1000,0
PT3365,2025-12,735,0
PT3365,2026-01,2000,0
PT3365,2026-02,100,0
PT3365,2026-03,650,0
PT3365,2026-04,400,0
PT3365,2026-5,100,0
PT3365,2026-6,340,0
PT3365,2026-7,100,0
PT3366,2025-06,860,0
PT3366,2025-07,710,0
PT3366,2025-08,100,0
PT3366,2025-09,1500,0
PT3366,2025-10,1200,0
PT3366,2025-11,3730,0
PT3366,2025-12,1272,0
PT3366,2026-01,800,0
PT3366,2026-02,450,0
PT3366,2026-03,610,0
PT3366,2026-04,700,0
PT3366,2026-5,850,0
PT3366,2026-6,300,0
PT3366,2026-7,300,0
PT4400,2025-06,393,0
PT4400,2025-07,1600,0
PT4400,2025-08,4230,0
PT4400,2025-09,3312,0
PT4400,2025-10,3107,0
PT4400,2025-11,3000,0
PT4400,2025-12,2180,0
PT4400,2026-01,1815,0
PT4400,2026-02,500,0
PT4400,2026-03,6000,0
PT4400,2026-4,6311,0
PT4400,2026-5,920,0
PT4400,2026-6,1300,0
PT4400,2026-07,200,0
PT4716,2025-11,500,0
PT4716,2025-12,500,4
PT4716,2026-01,0,4
PT4716,2026-04,800,0
PT4716,2026-06,100,0
PT4717,2025-12,300,0
PT4717,2026-1,100,0
PT4717,2026-3,100,0
PT4717,2026-04,100,0
PT4717,2026-06,200,0
PT4717,2026-07,100,0
PT4718,2025-12,100,0
PT4718,2026-01,600,0
PT4718,2026-05,100,0
PT4719,2025-09,370,0
PT4719,2025-12,126,0
PT4719,2026-02,200,0
PT4719,2026-3,100,0
PT4719,2026-05,100,0
PT4882,2025-08,100,0
PT4882,2025-09,840,0
PT4882,2025-10,1610,0
PT4882,2025-11,4564,0
PT4882,2025-12,3223,3
PT4882,2026-01,1150,1
PT4882,2026-02,170,0
PT4882,2026-03,150,0
PT4882,2026-4,650,3
PT4882,2026-5,605,0
PT4882,2026-6,300,0
PT4883,2025-09,50,0
PT4883,2025-11,951,0
PT4883,2025-12,2451,0
PT4883,2026-01,1100,0
PT4883,2026-02,150,0
PT4883,2026-04,1505,0
PT4883,2026-05,150,0
PT4883,2026-7,55,0
PT4986,2025-9,36,0
PT4986,2025-10,30,0
PT4986,2025-11,573,0
PT4986,2025-12,280,0
PT4986,2026-01,60,0
PT4986,2026-03,150,0
PT4986,2026-04,35,0
PT4986,2026-5,832,0
PT0859,2025-9,2800,0
PT0859,2025-10,1040,0
PT0859,2025-11,1106,0
PT0859,2025-12,3170,0
PT0859,2026-01,3403,0
PT0859,2026-03,150,0
PT0947,2025-08,400,0
PT0947,2025-11,500,0
PT0947,2025-12,1472,0
PT0947,2026-5,100,0
PT0948,2025-09,300,0
PT0948,2025-10,750,0
PT0948,2025-11,2106,0
PT0948,2025-12,2870,0
PT0948,2026-1,3303,0
PT0948,2026-03,150,0
PT1560,2025-06,200,0
PT1560,2025-7,200,0
PT1560,2025-8,400,0
PT1560,2025-9,400,0
PT1560,2025-10,1200,0
PT1560,2025-11,511,0
PT1560,2025-12,200,0
PT1560,2026-01,350,0
PT1560,2026-02,200,0
PT1560,2026-04,1055,0
PT1560,2026-6,330,0
PT1560,2026-7,200,0
PT2805,2025-11,610,0
PT2837,2025-07,300,0
PT2837,2025-09,200,0
PT2837,2025-11,500,0
PT2837,2026-02,130,0
PT2837,2026-03,210,0
PT3373,2025-8,50,0
PT3373,2025-11,471,0
PT3373,2025-12,1283,0
PT3373,2026-1,400,0
PT3373,2026-03,100,0
PT3373,2026-04,800,0
PT3373,2026-05,200,0
PT3375,2026-1,60,0
PT3376,2025-11,360,0
PT3376,2025-12,300,0
PT3376,2026-01,100,0
PT3376,2026-02,170,0
PT3376,2026-04,300,0
PT3377,2025-06,100,0
PT3377,2025-8,100,0
PT3377,2025-9,540,0
PT3377,2025-10,810,0
PT3377,2025-11,2220,0
PT3377,2025-12,1851,0
PT3377,2026-01,200,0
PT3377,2026-04,50,0
PT3377,2026-05,405,0
PT3377,2026-6,100,0
PT3378,2025-9,100,0
PT3378,2025-12,100,0
PT3378,2026-01,70,0
PT3378,2026-06,200,0
PT3379,2025-09,100,0
PT3379,2025-11,1000,0
PT3379,2025-12,850,0
PT3379,2026-1,350,0
PT3379,2026-02,150,0
PT3379,2026-04,100,0
PT3379,2026-05,150,0
PT3380,2025-8,100,0
PT3380,2025-12,210,0
PT3380,2026-01,200,0
PT3380,2026-04,50,0
PT3381,2025-11,863,0
PT3381,2025-12,100,0
PT3381,2026-01,70,0
PT3381,2026-4,600,0
PT3382,2025-10,750,0
PT3382,2025-11,550,0
PT3382,2025-12,60,0
PT3382,2026-7,55,0
PT3383,2025-09,150,0
PT3383,2025-11,50,0
PT3383,2025-12,350,0
PT3383,2026-1,50,0
PT3383,2026-3,50,0
PT3383,2026-04,255,0
PT3384,2025-10,50,0
PT3384,2025-12,300,0
PT3384,2026-1,150,0
PT3385,2025-12,270,0
PT3385,2026-01,600,0
PT4595,2025-09,100,0
PT4595,2025-10,400,0
PT4595,2025-11,200,0
PT4595,2025-12,400,0
PT4595,2026-3,500,0
PT1572,2025-06,302,0
PT1572,2025-07,500,0
PT1572,2025-8,100,0
PT1572,2025-9,1200,0
PT1572,2025-10,130,0
PT1572,2025-11,750,0
PT1572,2025-12,400,0
PT1572,2026-01,310,0
PT1572,2026-02,200,0
PT1572,2026-03,528,0
PT1572,2026-4,420,0
PT1572,2026-5,400,0
PT1572,2026-7,100,0
PT1147,2025-01,200,0
PT1147,2025-03,100,0
PT1147,2025-06,650,0
PT1147,2025-07,200,0
PT1147,2025-08,600,0
PT1147,2025-09,850,0
PT1147,2025-10,2100,0
PT1147,2025-11,861,0
PT1147,2025-12,500,0
PT1147,2026-01,650,0
PT1147,2026-02,200,0
PT1147,2026-03,600,0
PT1147,2026-4,1405,0
PT1147,2026-5,550,0
PT1147,2026-6,780,0
PT1147,2026-07,200,0
PT0388,2025-06,5025,0
PT0388,2025-07,1642,0
PT0388,2025-08,200,0
PT0388,2025-12,80,0
PT0388,2026-03,1030,0
PT0388,2026-04,1342,0
PT0388,2026-05,3510,0
PT0388,2026-06,1937,0
PT0388,2026-07,670,0
PT0733,2025-6,300,0
PT0733,2025-07,300,0
PT0733,2025-08,315,0
PT0733,2025-09,570,0
PT0733,2025-10,200,0
PT0733,2025-11,340,0
PT0733,2025-12,107,0
PT0733,2026-01,300,0
PT0733,2026-02,250,0
PT0733,2026-03,600,2
PT0733,2026-4,0,5
PT0733,2026-6,250,0
PT0736,2025-7,300,0
PT0736,2025-08,315,0
PT0736,2025-09,70,0
PT0736,2025-11,340,0
PT0736,2025-12,117,0
PT0736,2026-01,300,0
PT0736,2026-02,250,0
PT0736,2026-03,600,0
PT0736,2026-06,100,0
PT0944,2025-6,100,0
PT0944,2025-8,100,0
PT0944,2025-09,300,0
PT0944,2025-11,400,0
PT0944,2025-12,100,0
PT0944,2026-01,100,0
PT0944,2026-04,300,0
PT0944,2026-05,2000,0
PT0944,2026-06,100,0
PT0945,2025-11,200,0
PT0945,2026-1,100,0
PT1108,2025-09,50,0
PT1108,2025-10,50,0
PT1108,2025-11,280,0
PT1108,2025-12,170,0
PT1108,2026-1,50,0
PT1108,2026-02,50,0
PT1108,2026-03,50,0
PT1108,2026-6,172,0
PT1459,2025-8,100,0
PT1459,2026-5,100,0
PT1459,2026-06,100,0
PT1500,2026-02,0,1
PT1500,2026-03,0,3
PT3339,2025-06,4225,0
PT3339,2025-07,1642,0
PT3339,2025-08,200,0
PT3339,2025-12,80,0
PT3339,2026-03,980,0
PT3339,2026-04,742,0
PT3339,2026-05,3510,0
PT3339,2026-06,1617,0
PT3339,2026-07,400,0
PT3348,2025-6,250,0
PT3348,2025-07,590,0
PT3348,2025-08,410,0
PT3348,2025-09,990,0
PT3348,2025-10,2305,0
PT3348,2025-11,786,0
PT3348,2025-12,494,0
PT3348,2026-01,300,0
